hidden_1,hidden_2,learning_rate,beta,batch_size,epochs,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
64,32,0.001,0.1,128,50,0.3,70,7,0,0.0,0.7556725740432739,0.4951233636019615,20958.659679873494,0.4166666666666667,0.15092969208620907,1.6059124400103237,0.8488245015767437,0.7555833250849858
64,32,0.001,0.1,128,50,0.3,80,7,0,0.0,0.7556725740432739,0.4951233636019615,20958.659679873494,0.4166666666666667,0.15092969208620907,1.6059124400103237,0.8488245015767437,0.7555833250849858
64,32,0.001,0.1,128,50,0.3,90,7,0,0.0,0.7556725740432739,0.4951233636019615,20958.659679873494,0.4166666666666667,0.15092969208620907,1.6059124400103237,0.8488245015767437,0.7555833250849858
64,32,0.001,0.1,128,50,0.3,100,7,0,0.0,0.7556725740432739,0.4951233636019615,20958.659679873494,0.4166666666666667,0.15092969208620907,1.6059124400103237,0.8488245015767437,0.7555833250849858
64,32,0.001,0.1,128,50,0.35,10,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,20,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,30,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,40,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,50,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,60,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,70,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,80,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,90,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.35,100,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,10,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,20,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,30,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,40,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,50,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,60,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,70,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,80,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,90,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.4,100,6,0,0.0,0.7211002707481384,0.5459311491692379,17136.254296104875,0.5,0.18977497668748491,1.8733218377328311,0.8763956367491837,0.8598731127923749
64,32,0.001,0.1,128,50,0.45,10,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,20,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,30,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,40,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,50,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,60,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,70,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,80,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,90,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.45,100,5,0,0.0,0.690196692943573,0.575097422212323,12797.568265395717,0.5833333333333334,0.22449809781621013,2.0268285379595943,0.9076907211301919,0.9355876725598324
64,32,0.001,0.1,128,50,0.5,10,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,20,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,30,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,40,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,50,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,60,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,70,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,80,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,90,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.5,100,4,0,0.0,0.5509030818939209,0.8060430184624212,5310.810833047892,0.6666666666666666,0.38100777315289786,3.2423316761180065,0.9616929475939422,1.3129247658828782
64,32,0.001,0.1,128,50,0.55,10,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,20,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,30,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,40,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,50,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,60,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,70,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,80,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,90,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.55,100,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,10,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,20,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,30,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,40,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,50,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,60,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,70,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,80,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,90,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.6,100,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,10,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,20,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,30,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,40,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,50,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,60,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,70,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,80,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,90,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.65,100,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,10,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,20,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,30,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,40,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,50,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,60,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,70,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,80,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,90,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
64,32,0.001,0.1,128,50,0.7,100,2,0,0.0,0.40933069586753845,0.6497149660418714,4712.719604795329,0.8333333333333334,0.5400778698117545,2.4195524528519545,0.9660069992038591,1.1897426638002253
128,64,0.0001,0.001,128,50,0.2,10,13,111,1.4513598326359833,0.7070572972297668,0.5023792736427333,32967.87744204858,0.08333333333333333,0.20555359861823952,1.644101440224912,0.7622016206959756,0.6737974982181151
128,64,0.0001,0.001,128,50,0.2,20,13,380,4.968619246861924,0.73056960105896,0.3646632340125572,33837.37811011137,0.08333333333333333,0.17913527970903376,0.9192801790134588,0.7559298839112052,0.48441966899175776
128,64,0.0001,0.001,128,50,0.2,30,12,585,7.649058577405858,0.7258631587028503,0.3934622278849744,34756.28528405468,0.0,0.1844234171878086,1.0708538309735496,0.7493017763820303,0.5011447561358471
128,64,0.0001,0.001,128,50,0.2,40,9,861,11.257845188284518,0.7221487164497375,0.42983719039346696,47880.35773742008,0.25,0.18859694780928365,1.2623010020708787,0.6546374121151823,0.5888838404988361
128,64,0.0001,0.001,128,50,0.2,50,8,1093,14.2913179916318,0.7547345161437988,0.2899364568215063,53568.17433017318,0.3333333333333333,0.15198368972606874,0.5259813516921384,0.6136110048218173,0.40622734489333945
128,64,0.0001,0.001,128,50,0.2,60,8,1198,15.664225941422593,0.7620947957038879,0.27954986005653215,54756.638491768485,0.3333333333333333,0.14371371269226074,0.4713150529291166,0.6050385739158525,0.3883501682176408
128,64,0.0001,0.001,128,50,0.2,70,8,1357,17.743200836820083,0.7729472517967224,0.2688510473281894,55272.6114004609,0.3333333333333333,0.1315199418014355,0.41500551225362825,0.6013168444333428,0.37029390795543493
128,64,0.0001,0.001,128,50,0.2,80,8,1449,18.94612970711297,0.7731578350067139,0.26216500520156827,55407.958093677575,0.3333333333333333,0.1312833314531305,0.3798158168503593,0.6003405843041408,0.36119326648524097
128,64,0.0001,0.001,128,50,0.2,90,8,1628,21.28661087866109,0.7786172032356262,0.2494200523558527,55031.89856056882,0.3333333333333333,0.125149209847611,0.31273711766238266,0.60305311402803,0.3435681937178392
128,64,0.0001,0.001,128,50,0.2,100,8,1753,22.92102510460251,0.7859046459197998,0.2384612608480903,54587.893037807924,0.3333333333333333,0.11696107200022496,0.25505926762152786,0.6062557403997209,0.32790235333870177
128,64,0.0001,0.001,128,50,0.25,10,10,54,0.7060669456066946,0.6233616471290588,0.5464837573123004,15557.595110325445,0.16666666666666666,0.29959365491116985,1.876230301643686,0.8877825571389373,0.807568295090115
128,64,0.0001,0.001,128,50,0.25,20,13,159,2.0789748953974896,0.6559714078903198,0.47052248862921014,15128.292005407795,0.08333333333333333,0.26295347428053956,1.4764341506800533,0.8908791344893916,0.6784000231958295
128,64,0.0001,0.001,128,50,0.25,30,10,401,5.243200836820084,0.6752535700798035,0.38217584141173483,18209.407446043544,0.16666666666666666,0.2412881235058388,1.0114517969038674,0.8686549479453926,0.5720153837554414
128,64,0.0001,0.001,128,50,0.25,40,10,571,7.466004184100418,0.7375544905662537,0.31821592147541444,41620.036890137155,0.16666666666666666,0.1712870892514004,0.6748206393442865,0.6997933113393263,0.42814192665041995
128,64,0.0001,0.001,128,50,0.25,50,8,769,10.054916317991632,0.748124361038208,0.3204507729953646,52045.841426765546,0.3333333333333333,0.15941083029414832,0.686583015765077,0.6245916418927925,0.4509797053213378
128,64,0.0001,0.001,128,50,0.25,60,9,869,11.36244769874477,0.7202804684638977,0.4180329844665213,47200.4502568719,0.25,0.19069610284955316,1.2001736024553753,0.6595416070314382,0.5751028280840917
128,64,0.0001,0.001,128,50,0.25,70,8,1039,13.585251046025103,0.7583003640174866,0.29445781086959255,53223.7116305218,0.3333333333333333,0.14797711908147576,0.5497779519452239,0.6160956255515495,0.41179600747789563
128,64,0.0001,0.001,128,50,0.25,80,8,1117,14.605125523012552,0.7602534890174866,0.2869985475487507,54678.41817178439,0.3333333333333333,0.14578259660956566,0.5105186713092142,0.6056027796447034,0.3988093452242042
128,64,0.0001,0.001,128,50,0.25,90,8,1187,15.52039748953975,0.7728710174560547,0.28085101703489507,54765.38737642994,0.3333333333333333,0.1316055983639835,0.4781632475520793,0.6049754679243651,0.3870194117934403
128,64,0.0001,0.001,128,50,0.25,100,8,1257,16.435669456066947,0.7709086537361145,0.2737436479554627,55142.7576864061,0.3333333333333333,0.13381050142009607,0.4407560418708562,0.6022534835240188,0.3775383400370761
128,64,0.0001,0.001,128,50,0.3,10,7,37,0.48378661087866104,0.6087265610694885,0.6423810482084982,18691.099571781004,0.4166666666666667,0.3160375718320354,2.380952885307885,0.8651804868726338,0.9947094026698052
128,64,0.0001,0.001,128,50,0.3,20,10,80,1.0460251046025104,0.6388093829154968,0.47565991897707194,16785.09568831783,0.16666666666666666,0.28223664840955415,1.5034732577740628,0.8789285552835117,0.7078262820334489
128,64,0.0001,0.001,128,50,0.3,30,11,222,2.9027196652719667,0.6600708961486816,0.3910474389879815,17540.101717123547,0.08333333333333333,0.25834730769811054,1.0581444157262183,0.8734826720800702,0.5683269322094331
128,64,0.0001,0.001,128,50,0.3,40,9,406,5.308577405857741,0.6635676026344299,0.40208641322830085,19767.679250618192,0.25,0.2544184240062585,1.1162442801489518,0.8574150824037187,0.6195194466397322
128,64,0.0001,0.001,128,50,0.3,50,9,515,6.733786610878662,0.6803065538406372,0.3727914656669716,19596.629884778446,0.25,0.2356106136622054,0.9620603456156399,0.858648867079398,0.5765799565893108
128,64,0.0001,0.001,128,50,0.3,60,8,706,9.231171548117155,0.7458970546722412,0.32693417297960087,50956.66565039874,0.3333333333333333,0.16191342171658293,0.7207061735768466,0.6324479024255645,0.4621002077630818
128,64,0.0001,0.001,128,50,0.3,70,8,754,9.858786610878662,0.7470278739929199,0.32205852822126263,51551.8040222338,0.3333333333333333,0.16064283821020234,0.6950448853750665,0.6281551498656587,0.4542940516960652
128,64,0.0001,0.001,128,50,0.3,80,8,829,10.839435146443515,0.7566923499107361,0.31345249725592816,52697.717006079525,0.3333333333333333,0.14978387650479094,0.6497499855575166,0.6198896419978577,0.43818920934837463
128,64,0.0001,0.001,128,50,0.3,90,8,920,12.02928870292887,0.7554676532745361,0.3036689987708233,52856.50289611276,0.3333333333333333,0.15115994014097064,0.5982578882674912,0.6187443141746569,0.425373868979113
128,64,0.0001,0.001,128,50,0.3,100,8,963,12.591527196652718,0.7577245831489563,0.29905076255102203,53439.668436299056,0.3333333333333333,0.1486240638775772,0.5739513818474844,0.6145379220414048,0.4176116752749499
128,64,0.0001,0.001,128,50,0.35,10,7,23,0.30073221757322177,0.601596474647522,0.6495912784372987,18499.415543801635,0.4166666666666667,0.32404890489042476,2.418901465459467,0.8665631100418715,1.0065450367646076
128,64,0.0001,0.001,128,50,0.35,20,8,50,0.653765690376569,0.6166756749153137,0.6004270891299844,17162.987115591997,0.3333333333333333,0.30710598324122057,2.160142574368339,0.8762028120470342,0.9191961757474818
128,64,0.0001,0.001,128,50,0.35,30,10,87,1.1375523012552302,0.6367926597595215,0.4670085743674853,16956.194897832287,0.16666666666666666,0.2845026294836837,1.4579398650920277,0.8776944110837748,0.6967008930815382
128,64,0.0001,0.001,128,50,0.35,40,10,254,3.321129707112971,0.6629202365875244,0.4058046064598494,18621.56854034927,0.16666666666666666,0.25514580158705125,1.1358137182097336,0.8656820164786835,0.6058270507355338
128,64,0.0001,0.001,128,50,0.35,50,9,377,4.929393305439331,0.6674038171768188,0.40608204934709957,19986.483589713356,0.25,0.250108070587844,1.137273943932103,0.8558368395425281,0.6233047135156188
128,64,0.0001,0.001,128,50,0.35,60,9,472,6.171548117154812,0.670243501663208,0.37925392610355024,19450.545001328086,0.25,0.24691741386156404,0.9960732952818434,0.8597025821263062,0.5881733228174284
128,64,0.0001,0.001,128,50,0.35,70,7,672,8.786610878661087,0.6772807240486145,0.3937991023715868,24810.632054113696,0.4166666666666667,0.2390104224172871,1.0726268545872988,0.8210400987340573,0.6373360106013275
128,64,0.0001,0.001,128,50,0.35,80,7,691,9.035041841004183,0.6814373135566711,0.3909264658501523,24704.458825884318,0.4166666666666667,0.2343400971273358,1.0575077150008014,0.821805929705214,0.6325801021250045
128,64,0.0001,0.001,128,50,0.35,90,7,724,9.46652719665272,0.6784356832504272,0.3856997182970308,24706.98992414198,0.4166666666666667,0.23771271544895817,1.0299985173527937,0.8217876728106175,0.626541393069759
128,64,0.0001,0.001,128,50,0.35,100,8,761,9.95031380753138,0.7472205758094788,0.31933319604994365,51964.50732634654,0.3333333333333333,0.1604263193151924,0.6807010318418086,0.6251783074218606,0.4499097479780488
128,64,0.0001,0.001,128,50,0.4,10,6,15,0.1961297071129707,0.5864458084106445,0.7534663852141644,16154.093720533863,0.5,0.3410721253812983,2.96561255375876,0.8834799931351125,1.1725411680687927
128,64,0.0001,0.001,128,50,0.4,20,7,30,0.3922594142259414,0.6072011590003967,0.6453358140829387,18588.757433533327,0.4166666666666667,0.3177515067411273,2.3965042846470457,0.865918684066329,0.9992102855302921
128,64,0.0001,0.001,128,50,0.4,30,8,55,0.7191422594142259,0.6198685765266418,0.5970980794887185,17199.5125723555,0.3333333333333333,0.30351845334085187,2.142621470993255,0.8759393527316152,0.913853152599764
128,64,0.0001,0.001,128,50,0.4,40,10,110,1.4382845188284519,0.6494935750961304,0.4542858596831456,16772.54990720618,0.16666666666666666,0.27023193809423557,1.390978208858661,0.8790190484133984,0.6767239655082404
128,64,0.0001,0.001,128,50,0.4,50,9,278,3.634937238493724,0.6596112251281738,0.4280171484996165,19897.141636820535,0.25,0.25886379199081594,1.2527218342085078,0.8564812659736538,0.6545167230432444
128,64,0.0001,0.001,128,50,0.4,60,9,341,4.458682008368201,0.6625424027442932,0.4117195599166927,19914.20163445435,0.25,0.2555703339951762,1.1669450521931193,0.8563582116522046,0.632218399460125
128,64,0.0001,0.001,128,50,0.4,70,9,390,5.099372384937238,0.6729605197906494,0.3980818607183557,19846.214807262855,0.25,0.24386458450488832,1.095167687991346,0.8568486028625147,0.6114702188396872
128,64,0.0001,0.001,128,50,0.4,80,8,552,7.217573221757322,0.6775822043418884,0.3905879727059447,21542.54741456046,0.3333333333333333,0.23867168051473212,1.055726172136551,0.8446129002309147,0.6180860215538828
128,64,0.0001,0.001,128,50,0.4,90,7,648,8.472803347280335,0.6769213080406189,0.3974801004841398,24695.39001252098,0.4166666666666667,0.23941426062851812,1.0920005288638936,0.821871343352902,0.6424881998779951
128,64,0.0001,0.001,128,50,0.4,100,7,676,8.838912133891213,0.6711932420730591,0.39251565005443084,24705.92193242638,0.4166666666666667,0.2458502898055516,1.0658718423917413,0.8217953762698265,0.6375460437834466
128,64,0.0001,0.001,128,50,0.45,10,6,5,0.0653765690376569,0.5785618424415588,0.7636764642838657,15998.861489090978,0.5,0.34993051411060805,3.0193498120203457,0.8845996883025601,1.1884700036083784
128,64,0.0001,0.001,128,50,0.45,20,6,21,0.27458158995815896,0.5838930606842041,0.7479033063176912,16223.611155325874,0.5,0.34394038125370324,2.9363331911457435,0.8829785616020703,1.1658130335003793
