perplexity,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
20,7.0,80,16,882,11.532426778242678,0.5091264247894287,0.40226342371132134,5052.411476003347,0.2727272727272727,0.24010981374712137,0.6090536948452854,0.4109135953376714,0.38320109416433773
20,7.0,90,14,1064,13.912133891213388,0.5072274208068848,0.40519057938143266,5496.290810275548,0.36363636363636365,0.24294414804942577,0.6207623175257306,0.3591594414307212,0.39662556766056034
20,7.0,100,14,1075,14.055962343096235,0.5050336122512817,0.404987929990743,5508.319553889951,0.36363636363636365,0.24621848917719147,0.619951719962972,0.3577569489057025,0.39689088042055737
30,3.0,10,40,47,0.6145397489539749,0.4949270486831665,0.33910078521325654,2948.531908219337,0.8181818181818182,0.2613029124131844,0.35640314085302616,0.6562156370092266,0.5230258771143138
30,3.0,20,34,160,2.092050209205021,0.4358775019645691,0.35894006317150245,3440.3916704304097,0.5454545454545454,0.3494365642319865,0.4357602526860098,0.5988672004665658,0.4823796407097769
30,3.0,30,33,386,5.047071129707113,0.38763800263404846,0.3787967996198861,3801.7792031906474,0.5,0.4214358169641068,0.5151871984795444,0.5567311861346689,0.49833855039458
30,3.0,40,33,1450,18.959205020920503,0.40058478713035583,0.48882376756750257,5973.617596578321,0.5,0.4021122580143943,0.9552950702700103,0.3035054786195699,0.5402282017259936
30,3.0,50,27,3519,46.01202928870293,0.7028323411941528,0.3293209240270727,22190.88709803107,0.22727272727272727,0.04900349431963103,0.31728369610829077,1.5873486272712516,0.5452271362429751
30,3.0,60,21,4740,61.97698744769874,0.8100028038024902,0.24166042769060198,30455.314270431376,0.045454545454545456,0.2089594086604331,0.0333582892375921,2.5509403126883887,0.7096781390102398
30,3.0,70,14,5493,71.82269874476988,0.8249905705451965,0.23963811370004892,33500.054602002536,0.36363636363636365,0.23132920976894997,0.041447545199804314,2.905942106104165,0.8855888061773207
30,3.0,80,12,6049,79.09257322175732,0.839921772480011,0.22337637211559883,39694.18078207545,0.45454545454545453,0.2536145857910611,0.1064945115376047,3.6281468471024887,1.1107003497441523
30,3.0,90,8,6781,88.6637029288703,0.863655686378479,0.19499213239841726,35784.21722597488,0.6363636363636364,0.2890383378783268,0.22003147040633098,3.1722642681471376,1.0794244281988579
30,3.5,10,40,35,0.45763598326359833,0.48965567350387573,0.3402070720221433,2944.59753087068,0.8181818181818182,0.2691706365613796,0.36082828808857315,0.6566743661166861,0.5262137772371143
30,3.5,20,33,136,1.778242677824268,0.4955584406852722,0.3381452580635094,3502.6298225483665,0.5,0.26036053629063854,0.3525810322540377,0.5916105371013333,0.42613802641150234
30,3.5,30,31,223,2.915794979079498,0.5067760348320007,0.34166536902474204,3719.9245324690023,0.4090909090909091,0.24361785845970044,0.36666147609896815,0.5662750393836081,0.39641132075829644
30,3.5,40,26,560,7.322175732217573,0.5531900525093079,0.3401370934661471,4390.437330530599,0.18181818181818182,0.1743432052099883,0.3605483738645885,0.48809653484845567,0.30120157393530356
30,3.5,50,24,1216,15.899581589958158,0.4906710982322693,0.3619503416506043,5906.678656582858,0.09090909090909091,0.26765507726526977,0.4478013666024172,0.31131023080199266,0.27941894139469264
30,3.5,60,29,2660,34.78033472803347,0.6094180941581726,0.4074766499744183,18740.909330336577,0.3181818181818182,0.09042075498780214,0.6299065998976732,1.185098135800242,0.5559018272168839
30,3.5,70,18,4112,53.76569037656904,0.7592805624008179,0.3013688003982313,26814.14145019711,0.18181818181818182,0.13325457074748928,0.2054752015929251,2.1263974155760677,0.661736342433666
30,3.5,80,15,5017,65.59884937238493,0.8174040913581848,0.242165827829128,30854.83799928168,0.3181818181818182,0.22000610650475338,0.031336688683488045,2.597522820491551,0.7917618584654026
30,3.5,90,12,5494,71.8357740585774,0.8154370784759521,0.25528063782924865,30300.5673657652,0.45454545454545453,0.21707026638201807,0.021122551316994587,2.532897582373293,0.80640896365444
30,3.5,100,12,5792,75.73221757322176,0.8291009068489075,0.23861541900796715,33785.93770406488,0.45454545454545453,0.23746404007299615,0.0455383239681314,2.939274674036823,0.9192056231558513
30,4.0,10,39,24,0.3138075313807531,0.48598670959472656,0.3619469186451773,3025.074950838631,0.7727272727272727,0.2746467020974231,0.4477876745807092,0.6472910935525674,0.5356131857394931
30,4.0,20,32,125,1.6344142259414225,0.5087798833847046,0.35616755942383627,3612.0442165948643,0.45454545454545453,0.24062703972432156,0.42467023769534507,0.5788533552460373,0.4246740218027896
30,4.0,30,30,176,2.301255230125523,0.49887606501579285,0.36146020929008976,3822.7230016193926,0.36363636363636365,0.25540885818538384,0.44584083716035905,0.5542892419313987,0.4047938252283763
30,4.0,40,25,371,4.8509414225941425,0.5452154278755188,0.35023495740018673,4466.549352905566,0.13636363636363635,0.18624563003653916,0.4009398296007469,0.4792222462388677,0.3006928355599475
30,4.0,50,23,620,8.106694560669455,0.5641907453536987,0.3367874319391395,4804.114213281933,0.045454545454545456,0.15792426066612134,0.34714972775655806,0.43986383869745405,0.2475980931436697
30,4.0,60,20,1064,13.912133891213388,0.5046758055686951,0.3604836040797212,5790.834210494975,0.09090909090909091,0.2467525290019477,0.44193441631888475,0.3248171251969029,0.27610329035670655
30,4.0,70,21,1862,24.34623430962343,0.4365040063858032,0.48629033347315165,8765.242849505685,0.045454545454545456,0.3485014830062639,0.9451613338926066,0.021984337723024175,0.34027542501911007
30,4.0,80,20,3433,44.887552301255226,0.6518339514732361,0.4056749976045115,23232.73402877001,0.09090909090909091,0.027113505263826797,0.6226999904180459,1.7088228709175695,0.6123863643771332
30,4.0,90,15,4340,56.746861924686186,0.7707959413528442,0.29766394611783153,27257.630038076746,0.3181818181818182,0.15044170351170774,0.19065578447132614,2.1781060103695884,0.7093463291336102
30,4.0,100,13,5133,67.11558577405857,0.810027539730072,0.25652148473608816,28059.825685611715,0.4090909090909091,0.2089963279553313,0.026085938944352627,2.2716380894741106,0.7289528163661759
30,4.5,10,39,11,0.14382845188284518,0.4891810417175293,0.36920618926358695,3030.0746665600986,0.7727272727272727,0.26987904221264286,0.4768247570543478,0.6467081512145014,0.5415348058021912
30,4.5,20,32,114,1.4905857740585775,0.5024926662445068,0.3575911361642201,3624.6540744014687,0.45454545454545453,0.2500109459037212,0.43036454465688045,0.5773831076555793,0.4280760131904089
30,4.5,30,30,169,2.2097280334728033,0.5098615884780884,0.36185506322386174,3823.9749673152073,0.36363636363636365,0.2390125545103159,0.44742025289544696,0.5541432688700177,0.401053109978036
30,4.5,40,25,344,4.497907949790795,0.5428457260131836,0.3512142761778629,4452.322141461072,0.13636363636363635,0.18978249848778572,0.40485710471145153,0.48088106933314934,0.30297107722400574
30,4.5,50,23,471,6.158472803347281,0.5573922991752625,0.3396652357205918,4751.866357245562,0.045454545454545456,0.16807119526080236,0.3586609428823673,0.44595568252489465,0.2545355915306524
30,4.5,60,20,730,9.544979079497908,0.5724048614501953,0.33962000488898625,5342.530753382526,0.09090909090909091,0.14566438589523092,0.358480019555945,0.3770871101342679,0.24303515162363368
30,4.5,70,17,1067,13.951359832635985,0.4888048768043518,0.3761728226986574,6145.222674035091,0.22727272727272727,0.2704404823815645,0.5046912907946297,0.28349716801760466,0.3214754171166315
30,4.5,80,16,1453,18.998430962343097,0.5048279166221619,0.3664585639763136,6753.178010380772,0.2727272727272727,0.24652549757886294,0.4658342559052544,0.21261255678113913,0.2994248957481323
30,4.5,90,19,2325,30.40010460251046,0.4564202129840851,0.5302171381165038,10353.323930662653,0.13636363636363635,0.318775801516291,1.1208685524660154,0.2071468049635293,0.445788698827368
30,4.5,100,17,3605,47.136506276150634,0.6800739169120789,0.3823436026863668,22660.558095328677,0.22727272727272727,0.015035696883699727,0.5293744107454672,1.6421099626229554,0.6034481993812124
30,5.0,10,38,7,0.09152719665271966,0.487459272146225,0.37176264883666077,3109.840262043519,0.7272727272727273,0.27244884754294785,0.4870505953466431,0.6374078738949969,0.5310450110143288
30,5.0,20,31,110,1.4382845188284519,0.49607202410697937,0.36035018166994387,3742.944780560118,0.4090909090909091,0.25959399387018006,0.4414007266797755,0.5635909913311409,0.41841915524300133
30,5.0,30,29,158,2.065899581589958,0.50064617395401,0.36618106502611525,3966.9916001495376,0.3181818181818182,0.2527669045462538,0.464724260104461,0.5374682307335886,0.39328530339153045
30,5.0,40,24,336,4.393305439330543,0.5459983348846436,0.35481014353665064,4638.059148465425,0.09090909090909091,0.18507711211247235,0.41924057414660254,0.4592250450388874,0.2886129555517633
30,5.0,50,23,456,5.96234309623431,0.5496803522109985,0.34083199957690147,4742.716658333783,0.045454545454545456,0.17958156386418134,0.36332799830760587,0.44702249255437904,0.25884665004517793
30,5.0,60,20,636,8.315899581589958,0.5656632781028748,0.3415520801615231,5291.36709121259,0.09090909090909091,0.1557264505927243,0.36620832064609243,0.3830525422729993,0.24897410110522672
30,5.0,70,16,963,12.591527196652718,0.5689337253570557,0.352956103297717,6139.690824234768,0.2727272727272727,0.15084518603424532,0.41182441319086793,0.28414215458005737,0.27988475663311085
30,5.0,80,15,1094,14.30439330543933,0.5715907216072083,0.3459589978864882,6570.80236434047,0.3181818181818182,0.14687951998924145,0.3838359915459528,0.2338766628687209,0.27069349814643334
30,5.0,90,14,1368,17.88702928870293,0.5812705159187317,0.3455704105508771,7010.270419943907,0.36363636363636365,0.13243206579293784,0.38228164220350846,0.18263684242476919,0.2652467285143948
30,5.0,100,15,1641,21.456589958158993,0.5356268286705017,0.3690790680429924,7712.465202583131,0.3181818181818182,0.2005569721335796,0.4763162721719696,0.10076437383382977,0.27395485908029926
30,5.5,10,36,5,0.0653765690376569,0.482074111700058,0.3729370539468745,3267.7167181565924,0.6363636363636364,0.2804864004476747,0.49174821578749794,0.6190002532262922,0.5068996264562753
30,5.5,20,31,94,1.2290794979079498,0.5033975839614868,0.36363985989635905,3753.248231725703,0.4090909090909091,0.24866032244554212,0.4545594395854362,0.5623896594460447,0.418675082641983
30,5.5,30,29,142,1.856694560669456,0.5042716860771179,0.3693903348650793,3978.0381991133027,0.3181818181818182,0.24735569242221211,0.4775613394603171,0.5361802514590941,0.3948197753808604
30,5.5,40,24,320,4.184100418410042,0.5512804985046387,0.3572625401880922,4657.590582633962,0.09090909090909091,0.17719328581397217,0.4290501607523689,0.45694777558312566,0.2885250782646394
30,5.5,50,23,368,4.811715481171548,0.5518504977226257,0.35417080019133984,4819.062420306641,0.045454545454545456,0.17634254071249897,0.41668320076535936,0.4381209510537701,0.26915030949654345
30,5.5,60,21,543,7.09989539748954,0.5582133531570435,0.3484520743185824,5086.6992872022765,0.045454545454545456,0.1668457415566516,0.39380829727432953,0.4069158046749648,0.2532560972401229
30,5.5,70,17,806,10.538702928870293,0.5596478581428528,0.35340693933512457,5857.677057911877,0.22727272727272727,0.16470468933902574,0.4136277573404983,0.3170235769379707,0.2806571877225555
30,5.5,80,15,981,12.826882845188283,0.564606785774231,0.34857470231097637,6467.843181143903,0.3181818181818182,0.1573033048145807,0.3942988092439055,0.24588119879068698,0.2789162827577478
30,5.5,90,14,1126,14.722803347280337,0.5688086748123169,0.35139322685247854,6677.009121212983,0.36363636363636365,0.15103182863833303,0.40557290740991414,0.2214934757799358,0.2854336438661367
30,5.5,100,14,1203,15.72960251046025,0.5703625082969666,0.3492955728503607,6770.465181239717,0.36363636363636365,0.14871267418363207,0.3971822914014429,0.21059695742300158,0.28003207166111005
30,6.0,10,27,0,0.0,0.441773921251297,0.509113349492264,4140.492927460726,0.22727272727272727,0.34063593843090006,1.0364533979690558,0.5172388266964615,0.5304002225922861
30,6.0,20,29,30,0.3922594142259414,0.47910967469215393,0.4429569348811998,4020.8306352440213,0.3181818181818182,0.28491093329529266,0.7718277395247992,0.5311908632299849,0.47652783855797376
30,6.0,30,28,92,1.202928870292887,0.49022138118743896,0.42608753849839837,4128.768032708446,0.2727272727272727,0.2683262967351658,0.7043501539935935,0.5186058919340159,0.441002403847512
30,6.0,40,24,288,3.765690376569038,0.5563161969184875,0.3626139088205999,4677.247610827584,0.09090909090909091,0.1696773180321082,0.4504556352823996,0.454655862479863,0.29142447667586546
30,6.0,50,23,337,4.406380753138076,0.5547018647193909,0.35985174638259393,4838.613819336201,0.045454545454545456,0.17208676907553608,0.4394069855303757,0.43584135379310657,0.27319741346339094
30,6.0,60,22,423,5.530857740585774,0.5561290979385376,0.35832265088621906,4958.804788895844,0.0,0.1699565702409887,0.43329060354487625,0.42182767607365507,0.25626871246488
30,6.0,70,20,550,7.191422594142259,0.5507230758666992,0.3586293091861216,5237.548489649615,0.09090909090909091,0.17802525990044898,0.4345172367444865,0.38932752732702075,0.27319477872026177
30,6.0,80,16,855,11.17939330543933,0.5728447437286377,0.35152854426982916,6201.218051366437,0.2727272727272727,0.14500784518113782,0.40611417707931663,0.27696838158235443,0.2752044191425204
30,6.0,90,14,1034,13.519874476987448,0.5624963045120239,0.35427990884958965,6668.884144075143,0.36363636363636365,0.16045327684772553,0.4171196353983586,0.22244080827508717,0.2909125210393837
30,6.0,100,14,1054,13.781380753138075,0.5644291043281555,0.3530886752906298,6659.688005369677,0.36363636363636365,0.15756850100275302,0.41235470116251927,0.22351303295680777,0.2892681496896109
30,6.5,10,22,0,0.0,0.41069477796554565,0.5203127063925339,4734.846706609735,0.0,0.3870227194544095,1.0812508255701356,0.447940090336746,0.47905340884032277
30,6.5,20,24,0,0.0,0.43521934747695923,0.5009423880245061,4516.803719180089,0.09090909090909091,0.3504188843627475,1.0037695520980243,0.4733628335429999,0.4796150902282157
30,6.5,30,25,57,0.7452928870292888,0.45482566952705383,0.4430378363259194,4550.536924311079,0.13636363636363635,0.3211557171238003,0.7721513453036777,0.4694297072284204,0.4247751015048837
30,6.5,40,23,179,2.340481171548117,0.5223073363304138,0.44793446404892245,4908.844965835619,0.045454545454545456,0.2204368114471436,0.7917378561956898,0.42765274647496654,0.3713204898930863
30,6.5,50,23,274,3.5826359832635983,0.538141131401062,0.4025923769392645,4877.558163425855,0.045454545454545456,0.19680428149095228,0.6103695077570579,0.4313006342276735,0.3209822422325573
30,6.5,60,22,385,5.033995815899582,0.544269323348999,0.36452894903934346,4983.796876294276,0.0,0.18765772634477762,0.45811579615737386,0.4189137212264549,0.2661718109321516
30,6.5,70,20,523,6.8383891213389125,0.5435627698898315,0.3640520485984195,5256.32471809948,0.09090909090909091,0.18871228374652013,0.456208194393678,0.3871383111550633,0.2807419700510881
30,6.5,80,17,751,9.819560669456067,0.5467202663421631,0.3598937179759617,5902.479768165291,0.22727272727272727,0.1839996024743835,0.4395748719038468,0.3117998006031126,0.29066175056351756
30,6.5,90,15,928,12.133891213389122,0.5615408420562744,0.35574074955110135,6373.922350485146,0.3181818181818182,0.16187934021451586,0.4229629982044054,0.2568319071244098,0.2899640159312873
30,6.5,100,14,1026,13.415271966527198,0.5661596655845642,0.3549949746453515,6678.387955867134,0.36363636363636365,0.15498557375438182,0.41997989858140605,0.2213327104200882,0.2899836365980599
30,7.0,10,21,0,0.0,0.4111352562904358,0.5068475623300129,4946.236629146357,0.045454545454545456,0.38636528911875256,1.0273902493200517,0.42329306187511073,0.4706257864421151
30,7.0,20,21,0,0.0,0.4111352562904358,0.5068475623300129,4946.236629146357,0.045454545454545456,0.38636528911875256,1.0273902493200517,0.42329306187511073,0.4706257864421151
30,7.0,30,22,21,0.27458158995815896,0.43259793519973755,0.5166172455869144,4826.156049282376,0.0,0.35433144000039174,1.0664689823476574,0.43729386869732073,0.4645235727613425
30,7.0,40,21,147,1.922071129707113,0.5198541879653931,0.460727469666087,5125.531355300737,0.045454545454545456,0.22409822691732384,0.8429098786643481,0.4023881759395831,0.37871270674395013
30,7.0,50,22,198,2.5889121338912133,0.5368109345436096,0.4105864574557156,5105.455632854538,0.0,0.19878964993491105,0.6423458298228624,0.4047289067397169,0.3114660966243726
30,7.0,60,20,343,4.484832635983263,0.5528613328933716,0.3951300178676046,5455.981644450433,0.09090909090909091,0.17483383150243054,0.5805200714704184,0.36385929251839194,0.30253057160008295
30,7.0,70,19,470,6.145397489539748,0.5342797040939331,0.4186429134214753,5561.330547606799,0.13636363636363635,0.20256760582995065,0.6745716536859012,0.35157612696660384,0.341269755711523
30,7.0,80,18,636,8.315899581589958,0.5431262254714966,0.36803150781002636,5651.735563617097,0.18181818181818182,0.1893638425798559,0.47212603124010544,0.34103534538183183,0.29608585025499373
30,7.0,90,16,805,10.525627615062762,0.5401493906974792,0.3673188360429068,6054.787973027332,0.2727272727272727,0.19380687955600118,0.4692753441716273,0.29404141072752643,0.30746272679560693
30,7.0,100,14,997,13.036087866108787,0.560951828956604,0.3576547077526643,6703.04995805296,0.36363636363636365,0.16275846424387466,0.4306188310106571,0.2184572418901744,0.29386772519526744
40,3.0,10,39,40,0.5230125523012552,0.5425124168395996,0.32230391146948467,3490.0054719832833,0.7727272727272727,0.1902799748662693,0.2892156458779387,0.5930824744763675,0.4613263419869621
40,3.0,20,32,143,1.8697698744769873,0.5561540722846985,0.3171949892555175,4175.736880249809,0.45454545454545453,0.169919295097465,0.2687799570220699,0.5131295546125827,0.351593565319393
40,3.0,30,30,221,2.8896443514644354,0.5724266171455383,0.3193479348126581,4434.047578910699,0.36363636363636365,0.1456319147081518,0.27739173925063243,0.4830117937210394,0.31741795282904683
40,3.0,40,27,539,7.047594142259414,0.4402352571487427,0.36523386204693603,5195.702911490701,0.22727272727272727,0.342932452016802,0.4609354481877441,0.3942065165593369,0.3563367860091526
40,3.0,50,24,1072,14.01673640167364,0.5529248714447021,0.31627852351327074,6100.056963163272,0.09090909090909091,0.17473899784372818,0.26511409405308295,0.28876326844467143,0.20488136281264335
40,3.0,60,27,2285,29.877092050209203,0.5150676965713501,0.4760868735632251,12030.347280789885,0.22727272727272727,0.2312422439233581,0.9043474942529004,0.4026795046562117,0.4413854925262994
40,3.0,70,18,3947,51.60826359832637,0.7512759566307068,0.29034857858752383,28812.28189845892,0.18181818181818182,0.12130739795627872,0.16139431435009532,2.3593707943809235,0.7059726721263698
40,3.0,80,15,5050,66.03033472803347,0.8343822360038757,0.21583265677426403,37336.999574612564,0.3181818181818182,0.245346620901307,0.1366693729029439,3.3533110762558236,1.013377222060473
40,3.0,90,12,5398,70.5805439330544,0.8306759595870972,0.23047963543486763,38158.39457489745,0.45454545454545453,0.23981486505536884,0.07808145826052948,3.449081705750989,1.0553808709030854
40,3.0,100,12,5518,72.14958158995816,0.8373757600784302,0.22549534861800727,40541.38193132674,0.45454545454545453,0.249814567281239,0.09801860552797093,3.7269263470320992,1.132326243596691
40,3.5,10,38,26,0.33995815899581594,0.5377144813537598,0.3224935261269265,3584.612938255058,0.7272727272727273,0.19744107260632876,0.289974104507706,0.5820517077969406,0.4491849030459256
40,3.5,20,31,124,1.6213389121338913,0.5702426433563232,0.3177141799104238,4310.507696875339,0.4090909090909091,0.1488915770801146,0.2708567196416951,0.49741593821446983,0.33156378600679715
40,3.5,30,29,172,2.2489539748953975,0.5685848593711853,0.3203351282025359,4569.30602825104,0.3181818181818182,0.15136588153554437,0.2813405128101436,0.4672413217393844,0.30453238356672263
40,3.5,40,24,370,4.837866108786611,0.5904628038406372,0.31702925314770275,5359.974513463462,0.09090909090909091,0.11871223307367586,0.268117012590811,0.37505325324064853,0.21319789745355658
40,3.5,50,23,579,7.570606694560669,0.5953713655471802,0.3059362582151703,5573.4614017653685,0.045454545454545456,0.11138602157137292,0.22374503286068115,0.3501617288528129,0.1826868321848531
40,3.5,60,21,927,12.12081589958159,0.5262042880058289,0.331964568123424,6382.0021676730075,0.045454545454545456,0.21462046566294204,0.32785827249369603,0.2558898400579936,0.21095578091729428
40,3.5,70,18,1527,19.96600418410042,0.5453928709030151,0.33210737981115634,7662.371351032613,0.18181818181818182,0.1859807896969924,0.3284295192446254,0.10660507129992888,0.2007083905149321
40,3.5,80,20,2522,32.97594142259414,0.6263715624809265,0.4014721018320044,11918.917761034661,0.09090909090909091,0.06511707092399033,0.6058884073280175,0.3896873690240245,0.2879004845462808
40,3.5,90,17,3751,49.04550209205021,0.6994362473487854,0.36029017592102247,28362.94723116477,0.22727272727272727,0.043934697535500535,0.4411607036840899,2.306980575392694,0.754837175971253
40,3.5,100,17,4633,60.57792887029289,0.748238742351532,0.3977190808641944,35659.90610008091,0.22727272727272727,0.11677424231571931,0.5908763234567775,3.157770200401426,1.0231733733616626
40,4.0,10,38,14,0.18305439330543932,0.5469239950180054,0.32422816361554985,3592.3167681958616,0.7272727272727273,0.18369552982387263,0.2969126544621994,0.5811534789999566,0.447258597639689
40,4.0,20,31,117,1.5298117154811715,0.5693579316139221,0.3186809330466855,4318.053832801797,0.4090909090909091,0.15021204236728047,0.27472373218674195,0.4965360957663391,0.33264069485281766
40,4.0,30,29,165,2.157426778242678,0.5623950958251953,0.32136855396888464,4577.401745654987,0.3181818181818182,0.16060433458926077,0.28547421587553856,0.4662974007857359,0.3076394423580884
40,4.0,40,24,336,4.393305439330543,0.5899859666824341,0.31769446995448725,5346.472870620222,0.09090909090909091,0.1194239303247253,0.270777879817949,0.37662747859369733,0.21443459491136563
40,4.0,50,23,393,5.1385983263598325,0.5873242020606995,0.31392523434322145,5538.5689029951955,0.045454545454545456,0.12339671334223966,0.2557009373728858,0.3542300231213679,0.1946955548227597
40,4.0,60,21,579,7.570606694560669,0.5864582061767578,0.31629316298229576,5872.038093699507,0.045454545454545456,0.12468924451230183,0.26517265192918305,0.31534915058145896,0.18766639811937233
40,4.0,70,17,941,12.303870292887028,0.6292065382003784,0.31568709545318563,6932.783681245914,0.22727272727272727,0.060885763880032265,0.2627483818127425,0.19167141621698894,0.18564457229562273
40,4.0,80,17,1164,15.219665271966527,0.513233482837677,0.34526705637220256,7436.255083244377,0.22727272727272727,0.23397987636167616,0.38106822548881025,0.13296911941035805,0.24382248713339294
40,4.0,90,15,1629,21.29968619246862,0.6431428790092468,0.3099149331900192,8526.140728917528,0.3181818181818182,0.04008525521007942,0.2396597327600769,0.005893797150470967,0.15095515082561137
40,4.0,100,16,2448,32.00836820083682,0.6302117109298706,0.3697153332630297,13279.84702713817,0.2727272727272727,0.05938550607482005,0.47886133305211875,0.5483650484205643,0.339834790068694
40,4.5,10,37,5,0.0653765690376569,0.5333563089370728,0.3449279982753063,3677.6307562095826,0.6818181818181818,0.20394580755660788,0.37971199310122516,0.5712062863167979,0.45917056719820315
40,4.5,20,30,105,1.372907949790795,0.5622491836547852,0.3424672966860763,4450.9197754171055,0.36363636363636365,0.1608221139480819,0.36986918674430513,0.4810445783376681,0.3438430606666047
40,4.5,30,29,161,2.1051255230125525,0.5619621872901917,0.3243702973862889,4582.210131978979,0.3181818181818182,0.16125046673105728,0.2974811895451557,0.46573676651727197,0.31066256024382577
40,4.5,40,24,335,4.3802301255230125,0.5900251865386963,0.3177231735071932,5347.821148749934,0.09090909090909091,0.11936539322582648,0.2708926940287728,0.3764702759747719,0.21440936353461554
40,4.5,50,23,382,4.9947698744769875,0.5886422395706177,0.3141390125680993,5527.938973101731,0.045454545454545456,0.12142949317818262,0.25655605027239714,0.35546942082531485,0.19472737743261
40,4.5,60,21,499,6.524581589958159,0.5823430418968201,0.3201624168790989,5872.500180173071,0.045454545454545456,0.13083128075101488,0.28064966751639564,0.3152952735643854,0.19305769182158533
40,4.5,70,18,698,9.126569037656903,0.591054379940033,0.32772080149675925,6501.36698084195,0.18181818181818182,0.11782928367159265,0.310883205987037,0.24197248812281316,0.21312578989990616
40,4.5,80,17,871,11.388598326359832,0.5928593277931213,0.32663548720199403,6873.485885591156,0.22727272727272727,0.11513533165205776,0.30654194880797614,0.1985852484360335,0.2118838140421987
40,4.5,90,15,1077,14.082112970711297,0.6169404983520508,0.32493903567234267,7359.885451396944,0.3181818181818182,0.07919328604171531,0.2997561426893707,0.14187344402130156,0.20975117273355143
40,4.5,100,14,1364,17.834728033472803,0.6264219880104065,0.3178834871786855,8167.0132926770075,0.36363636363636365,0.06504180893969186,0.2715339487147419,0.04776629531007801,0.18699460415021887
40,5.0,10,35,3,0.03922594142259414,0.5392606258392334,0.35258425881599403,3876.8686083657235,0.5909090909090909,0.19513339426980095,0.41033703526397614,0.5479761296763993,0.43608891252981685
40,5.0,20,30,94,1.2290794979079498,0.5579476356506348,0.3447170260100087,4457.929353895664,0.36363636363636365,0.16724233484979892,0.3788681040400348,0.4802272958570657,0.34749352459581573
40,5.0,30,28,142,1.856694560669456,0.56440269947052,0.3347214590327828,4737.600132585517,0.2727272727272727,0.15760791123802986,0.3388858361311311,0.4476190543688163,0.30421001861631247
40,5.0,40,24,320,4.184100418410042,0.5925275683403015,0.3195561662818958,5358.745417312582,0.09090909090909091,0.1156304950144754,0.27822466512758326,0.37519655982522615,0.21499020271909391
40,5.0,50,23,371,4.8509414225941425,0.5911713242530823,0.31537808557859526,5537.764884941209,0.045454545454545456,0.11765473992077277,0.26151234231438103,0.3543237676841289,0.19473634884345703
40,5.0,60,21,483,6.3153765690376575,0.5946211814880371,0.32159477335181913,5878.9341090335865,0.045454545454545456,0.11250569927158646,0.2863790934072765,0.3145451090066697,0.18972111178501955
40,5.0,70,18,678,8.865062761506277,0.5799856185913086,0.32941430294352264,6506.911286576052,0.18181818181818182,0.13434982299804693,0.31765721177409056,0.24132604925955686,0.21878781646246903
40,5.0,80,17,759,9.924163179916318,0.5851339101791382,0.32990548606090947,6836.284437516299,0.22727272727272727,0.12666580570277888,0.3196219442436379,0.20292275487206624,0.21912080802280257
40,5.0,90,16,855,11.17939330543933,0.5757978558540344,0.3381018536040503,6894.613040723496,0.2727272727272727,0.14060021514323226,0.35240741441620127,0.19612192574017534,0.2404642070067204
40,5.0,100,14,1082,14.147489539748953,0.6075407266616821,0.3269039479770366,7638.019215694812,0.36363636363636365,0.09322279602734015,0.30761579190814636,0.10944441087473,0.21847984061164505
40,5.5,10,31,0,0.0,0.5155405402183533,0.4651111533110493,4219.471590821078,0.4090909090909091,0.2305365071367862,0.8604446132441972,0.5080303018039503,0.5020255828189607
40,5.5,20,29,72,0.9414225941422595,0.5520471930503845,0.36069456131283795,4609.808781108981,0.3181818181818182,0.17604896559644106,0.4427782452513518,0.46251889935289947,0.3498819820956276
40,5.5,30,27,120,1.5690376569037656,0.561683714389801,0.3488790467920651,4912.207700308329,0.22727272727272727,0.16166609792567016,0.3955161871682604,0.4272606681239116,0.3029289201226424
40,5.5,40,25,224,2.928870292887029,0.5695184469223022,0.3602354959532882,5212.397444512812,0.13636363636363635,0.14997246728014596,0.44094198381315275,0.39226001586709885,0.2798845258310085
40,5.5,50,23,341,4.458682008368201,0.5889332890510559,0.3198864435149546,5556.31085791095,0.045454545454545456,0.12099509096857332,0.2795457740598184,0.3521613981721445,0.1995392021637704
40,5.5,60,21,453,5.923117154811716,0.5880703926086426,0.3268866955407289,5899.767918942161,0.045454545454545456,0.12228299610650367,0.30754678216291564,0.3121159889255458,0.19685007816237765
40,5.5,70,19,594,7.766736401673641,0.580096960067749,0.333752274000002,6223.2378919992325,0.13636363636363635,0.13418364168992689,0.33500909600000806,0.2744009761342392,0.21998933754695263
40,5.5,80,17,741,9.688807531380753,0.583014726638794,0.33217927967546174,6851.224757150267,0.22727272727272727,0.12982876621075537,0.32871711870184694,0.20118078685946836,0.2217498497611995
40,5.5,90,16,828,10.826359832635983,0.5856443643569946,0.3408374342027019,6908.06851086133,0.2727272727272727,0.12590393379553047,0.3633497368108076,0.19455308389817874,0.23913350680794737
40,5.5,100,14,1024,13.389121338912133,0.6058975458145142,0.32978601610368863,7636.548809401416,0.36363636363636365,0.09567530475445653,0.3191440644147545,0.10961585303871123,0.22201789646107148
40,6.0,10,28,0,0.0,0.5185959935188293,0.5272847799496653,4659.8954161348065,0.2727272727272727,0.22597612907637415,1.109139119798661,0.45667904329819475,0.5161303912251257
