n_neighbors,min_dist,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
30,0.25,0.3,80,21,4388,57.3744769874477,0.7272796034812927,0.38710180945608547,297892.5913090783,0.045454545454545456,0.13419094823655625,3.301131216178727,4.4746353287441,1.9888530096534822
30,0.25,0.3,90,13,5640,73.74476987447699,0.9287016987800598,0.10303748202755467,234186.71326173242,0.4090909090909091,0.1055972604524522,0.1448609114172741,3.303856125830656,0.9908513016978228
30,0.25,0.3,100,9,6350,83.02824267782427,0.9401624798774719,0.08770564050829963,184973.043493304,0.5909090909090909,0.1192410474731809,0.02549288324111523,2.3994130378458323,0.7837640148673048
30,0.25,0.35,10,41,26,0.33995815899581594,0.8252886533737183,0.18627229575733908,47802.027812413304,0.8636363636363636,0.017513507888430604,1.0696921750815456,0.12149990337987102,0.5180854874965527
30,0.25,0.35,20,34,127,1.6605648535564854,0.8583455085754395,0.13175320086915976,56984.27399687084,0.5454545454545454,0.021839891161237482,0.46392445410177513,0.047250346962877186,0.2696173094201088
30,0.25,0.35,30,30,248,3.2426778242677825,0.8614916205406189,0.12850216929324554,63615.14805094173,0.36363636363636365,0.02558526254835587,0.4278018810360616,0.16911177761257193,0.24653382120833825
30,0.25,0.35,40,24,457,5.975418410041841,0.8703250885009766,0.12397128262204575,77424.59771681887,0.09090909090909091,0.03610129583449594,0.3774586958005084,0.4229002343146853,0.23184232921469516
30,0.25,0.35,50,23,561,7.335251046025104,0.7104927897453308,0.1690923213621539,82984.69833371721,0.045454545454545456,0.15417525030317758,0.878803570690599,0.5250831155165243,0.4008791204912116
30,0.25,0.35,60,20,837,10.944037656903765,0.7220948934555054,0.17834858765512565,96856.23106047492,0.09090909090909091,0.1403632220767793,0.9816509739458407,0.7800125274767721,0.49823395360212075
30,0.25,0.35,70,16,1257,16.435669456066947,0.8806288838386536,0.13003559483936916,119191.0178385189,0.2727272727272727,0.04836771885554,0.44483994265965743,1.1904786361426973,0.4891033925962919
30,0.25,0.35,80,16,1731,22.63336820083682,0.6401004195213318,0.22000020432846404,128993.37172638843,0.2727272727272727,0.23797569104603356,1.4444467147607116,1.3706251535957048,0.8314437080324306
30,0.25,0.35,90,16,2606,34.07426778242677,0.7198153734207153,0.24661348503336555,162523.0699983988,0.2727272727272727,0.14307693640391028,1.7401498337040617,1.986830041120492,1.035696020988934
30,0.25,0.35,100,16,3653,47.76412133891213,0.6448556780815125,0.29482667059675416,195193.94463685356,0.2727272727272727,0.2323146689505804,2.275851895519491,2.587251567989137,1.3420363512966202
30,0.25,0.4,10,41,20,0.2615062761506276,0.8273771405220032,0.1847117790043074,47833.282371784684,0.8636363636363636,0.0150272136642819,1.05235310004786,0.12092551072993311,0.5129855470196097
30,0.25,0.4,20,34,116,1.5167364016736402,0.856055498123169,0.13349099112847487,57068.837050746224,0.5454545454545454,0.019113688241867828,0.48323323476083196,0.04880443691260785,0.2741514763424633
30,0.25,0.4,30,31,190,2.484309623430962,0.8616023659706116,0.13395060589912705,61979.79206799093,0.4090909090909091,0.025717102345966195,0.4883400655458562,0.13905739593093308,0.26555136822841613
30,0.25,0.4,40,24,443,5.792364016736402,0.8661072254180908,0.12495139215723881,77405.35492675735,0.09090909090909091,0.031080030259631967,0.38834880174709796,0.42254659256135596,0.2332211288692942
30,0.25,0.4,50,22,531,6.9429916317991625,0.8732357621192932,0.12517664292484865,83281.86960728478,0.0,0.039566383475349104,0.3908515880538739,0.5305444945518724,0.24024061652027384
30,0.25,0.4,60,19,705,9.218096234309623,0.872885525226593,0.12828631385786263,94524.11415087657,0.13636363636363635,0.039149434793563156,0.4254034873095848,0.7371531546808849,0.33451742828691733
30,0.25,0.4,70,17,934,12.21234309623431,0.7010932564735413,0.1941769383348576,108704.72417416301,0.22727272727272727,0.1653651708648318,1.1575215370539735,0.9977627531790156,0.6369805470926371
30,0.25,0.4,80,15,1168,15.271966527196653,0.8848413825035095,0.13175806545738084,121698.14241803398,0.3181818181818182,0.05338259821846376,0.46397850508200933,1.2365542795021354,0.5180243002461067
30,0.25,0.4,90,14,1374,17.965481171548117,0.8856696486473083,0.13536025406384994,129870.27623604207,0.36363636363636365,0.05436862934203379,0.5040028229316661,1.386740802485757,0.5771871545989551
30,0.25,0.4,100,14,1658,21.67887029288703,0.8913223743438721,0.13413745417272743,137172.1828380734,0.36363636363636365,0.06109806469508584,0.4904161574747493,1.5209343911043949,0.6090212442276484
30,0.25,0.45,10,40,16,0.20920502092050208,0.829839825630188,0.16629914034249693,49048.94656891176,0.8181818181818182,0.012095445678347597,0.8477682260277437,0.09858417578019621,0.44415741641702644
30,0.25,0.45,20,34,108,1.4121338912133892,0.8595360517501831,0.13615517214754416,57105.94892658645,0.5454545454545454,0.023257204464503734,0.5128352460838241,0.04948647464203914,0.28275836766122814
30,0.25,0.45,30,31,183,2.392782426778243,0.8592157959938049,0.13538136231474193,62014.76890346853,0.4090909090909091,0.022875947611672574,0.5042373590526882,0.1397001961373829,0.2689761029731632
30,0.25,0.45,40,25,388,5.073221757322176,0.866282045841217,0.12966745787474762,74725.95772348977,0.13636363636363635,0.03128814981097271,0.4407495319416403,0.3733049429980497,0.24542656527857476
30,0.25,0.45,50,22,519,6.786087866108787,0.8732613325119019,0.1270443622336007,83286.50927917843,0.0,0.039596824418930816,0.41160402481778546,0.5306297619012585,0.24545765278449372
30,0.25,0.45,60,19,683,8.930439330543933,0.8726639747619629,0.13050325733710616,94387.95735714275,0.13636363636363635,0.03888568424043205,0.45003619263451294,0.7346508809924119,0.3399840985577483
30,0.25,0.45,70,16,886,11.584728033472803,0.8714064359664917,0.13365473602487024,109767.41595103647,0.2727272727272727,0.03738861424582349,0.4850526224985583,1.0172927788156751,0.4531153220718324
30,0.25,0.45,80,15,970,12.68305439330544,0.8817022442817688,0.13419238744363637,116237.81259756815,0.3181818181818182,0.04964552890686766,0.49102652715151535,1.1362049743705371,0.4987647121526846
30,0.25,0.45,90,15,1077,14.082112970711297,0.7064114809036255,0.20832558796408282,117308.15074362884,0.3181818181818182,0.15903395130520773,1.314728755156476,1.155875524089065,0.7369550121831417
30,0.25,0.45,100,14,1203,15.72960251046025,0.8833890557289124,0.1365067888534939,125393.14399486152,0.36363636363636365,0.05165363777251475,0.5167420983721546,1.3044605878912445,0.5591231719180694
30,0.25,0.5,10,39,5,0.0653765690376569,0.834902822971344,0.16054491395517617,50259.812939098265,0.7727272727272727,0.006068067891257113,0.7838323772797353,0.07633101473486757,0.4097396831582832
30,0.25,0.5,20,34,94,1.2290794979079498,0.8558017611503601,0.1383916131800198,57155.59812132764,0.5454545454545454,0.018811620417095404,0.5376845908891089,0.05039892175722036,0.28808741962949247
30,0.25,0.5,30,31,173,2.2620292887029287,0.8591861128807068,0.1365110669210921,62055.72143869207,0.4090909090909091,0.022840610572270024,0.516789632456579,0.14045281705739696,0.2722934922942888
30,0.25,0.5,40,25,376,4.916317991631799,0.8678916096687317,0.13082785230001906,74809.29135271713,0.13636363636363635,0.03320429722468062,0.4536428033335452,0.3748364387248676,0.24951179391168243
30,0.25,0.5,50,22,512,6.694560669456067,0.8720595836639404,0.12820499214655903,83352.54199740254,0.0,0.03816617102850055,0.42449991273954485,0.5318433035017869,0.24862734681745807
30,0.25,0.5,60,19,676,8.838912133891213,0.8722931742668152,0.13184714460474212,94465.39091391466,0.13636363636363635,0.038444255079541925,0.4649682733860236,0.7360739458751971,0.34396252767609975
30,0.25,0.5,70,16,876,11.45397489539749,0.8739011883735657,0.13457489896906286,109772.88301766277,0.2727272727272727,0.04035855758757822,0.4952766552118096,1.0173932519290394,0.45643893436392496
30,0.25,0.5,80,15,950,12.421548117154812,0.880779504776001,0.1352445360144105,116003.0586911634,0.3181818181818182,0.0485470294952393,0.5027170668267834,1.131890694435221,0.5003341522347655
30,0.25,0.5,90,14,1043,13.63755230125523,0.8797696232795715,0.13935491859451285,120957.97966148898,0.36363636363636365,0.04734478961853758,0.5483879843834761,1.2229516546157797,0.5455801980635393
30,0.25,0.5,100,14,1046,13.676778242677825,0.8796115517616272,0.139005144651964,120954.41434551579,0.36363636363636365,0.04715660924003242,0.5445016072440446,1.2228861316543016,0.5445451779436856
30,0.25,0.55,10,39,5,0.0653765690376569,0.834902822971344,0.16054491395517617,50259.812939098265,0.7727272727272727,0.006068067891257113,0.7838323772797353,0.07633101473486757,0.4097396831582832
30,0.25,0.55,20,34,84,1.0983263598326358,0.8559302687644958,0.138626158903837,57113.531429280476,0.5454545454545454,0.018964605672018905,0.5402906544870779,0.04962582499293779,0.288583907651645
30,0.25,0.55,30,31,166,2.170502092050209,0.8597708940505981,0.13756256132566988,62074.84178298965,0.4090909090909091,0.023536778631664496,0.5284729036185543,0.14080420851674577,0.2754761999644684
30,0.25,0.55,40,25,368,4.811715481171548,0.8651922941207886,0.1319811601912217,74841.31126609023,0.13636363636363635,0.02999082633427215,0.4664573354580189,0.37542489696146,0.25205917377934683
30,0.25,0.55,50,22,503,6.576882845188285,0.8732695579528809,0.12952717669105865,83392.9953150104,0.0,0.03960661661057249,0.43919085212287395,0.5325867498586353,0.25284605464802046
30,0.25,0.55,60,19,671,8.773535564853557,0.8728742003440857,0.13299199707123974,94499.03623430346,0.13636363636363635,0.03913595279057824,0.4776888563471082,0.7366922756525106,0.34747018028845833
30,0.25,0.55,70,16,872,11.401673640167365,0.8733870983123779,0.13511299825001877,109803.57368926005,0.2727272727272727,0.03974654560997377,0.5012555361113197,1.0179572815151765,0.4579216589909357
30,0.25,0.55,80,15,946,12.369246861924687,0.8829012513160706,0.13581850858076347,116036.62942710781,0.3181818181818182,0.05107291823341737,0.5090945397862608,1.1325076535083067,0.5027142324274507
30,0.25,0.55,90,14,1033,13.506799163179917,0.8789681792259216,0.14000388089802515,120862.16888834388,0.36363636363636365,0.04639068955466865,0.555598676644724,1.221190855392041,0.5467041463069493
30,0.25,0.55,100,14,1033,13.506799163179917,0.8789681792259216,0.14000388089802515,120862.16888834388,0.36363636363636365,0.04639068955466865,0.555598676644724,1.221190855392041,0.5467041463069493
30,0.25,0.6,10,37,5,0.0653765690376569,0.8340806365013123,0.18638189260454222,52502.56118083294,0.6818181818181818,0.007046861307961563,1.0709099178282468,0.03511404890257501,0.4487222524642413
30,0.25,0.6,20,35,61,0.7975941422594143,0.8519880175590515,0.15400452607482545,55618.02285186019,0.5909090909090909,0.014271449475061364,0.711161400831394,0.022141542633293113,0.3346208709622099
30,0.25,0.6,30,31,158,2.065899581589958,0.859142005443573,0.13765241628604744,62016.85850074212,0.4090909090909091,0.02278810171853932,0.5294712920671938,0.13973859851256978,0.275272225347303
30,0.25,0.6,40,25,368,4.811715481171548,0.8651922941207886,0.1319811601912217,74841.31126609023,0.13636363636363635,0.02999082633427215,0.4664573354580189,0.37542489696146,0.25205917377934683
30,0.25,0.6,50,22,499,6.524581589958159,0.8715070486068726,0.13022640442706265,83420.87545271082,0.0,0.03750839119865785,0.4469600491895851,0.5330991277803362,0.2543918920421448
30,0.25,0.6,60,19,663,8.668933054393307,0.8727026581764221,0.13418772724532527,94548.6439118168,0.13636363636363635,0.03893173592431209,0.4909747471702808,0.7376039597689165,0.35096851980678645
30,0.25,0.6,70,16,867,11.336297071129707,0.8734568357467651,0.13570186344035934,109844.26192108431,0.2727272727272727,0.03982956636519663,0.5077984826706594,1.0187050450981188,0.4597650917153119
30,0.25,0.6,80,15,941,12.303870292887028,0.8796939253807068,0.1364466314504601,116081.03164030236,0.3181818181818182,0.04725467307227002,0.51607368278289,1.1333236722080706,0.5037084615612621
30,0.25,0.6,90,14,1028,13.44142259414226,0.8807129859924316,0.1406768696869858,120911.82057856636,0.36363636363636365,0.04846784046718056,0.563076329855398,1.2221033483688868,0.5493209705819573
30,0.25,0.6,100,14,1028,13.44142259414226,0.8807129859924316,0.1406768696869858,120911.82057856636,0.36363636363636365,0.04846784046718056,0.563076329855398,1.2221033483688868,0.5493209705819573
30,0.25,0.65,10,37,4,0.05230125523012552,0.8334183692932129,0.18644243681870032,52505.8299190303,0.6818181818181818,0.007835274650936998,1.0715826313188925,0.0350539764129,0.44907251605022785
30,0.25,0.65,20,35,48,0.6276150627615062,0.8504337668418884,0.16230133253108076,55718.03347354487,0.5909090909090909,0.012421151002248165,0.8033481392342307,0.023979526184070808,0.3576644768324101
30,0.25,0.65,30,31,156,2.0397489539748954,0.8575308322906494,0.1380117423194136,62018.72664852441,0.4090909090909091,0.02087003844124934,0.5334638035490401,0.13977293111481173,0.2757994205490026
30,0.25,0.65,40,25,358,4.680962343096234,0.8640416860580444,0.1325381446234639,74776.81260972752,0.13636363636363635,0.028621054831005317,0.47264605137182103,0.37423954817105176,0.25296757268437864
30,0.25,0.65,50,22,497,6.498430962343097,0.8708832263946533,0.13073272747407863,83424.58533137286,0.0,0.036765745707920655,0.45258586082309593,0.5331673074980635,0.25562972850727006
30,0.25,0.65,60,19,662,8.655857740585773,0.8736506104469299,0.13430684332634546,94546.82872230689,0.13636363636363635,0.04006025053205948,0.4922982591816163,0.7375706004276329,0.35157318662623627
30,0.25,0.65,70,16,863,11.283995815899582,0.8717703223228455,0.13667437817795677,109864.33789110168,0.2727272727272727,0.037821812289101774,0.5186042019772975,1.0190739989355837,0.4620568214823139
30,0.25,0.65,80,15,938,12.264644351464435,0.8802992105484009,0.13733310013460512,116104.44408994175,0.3181818181818182,0.04797525065285823,0.5259233348289458,1.133753943479219,0.5064585867857103
30,0.25,0.65,90,14,1026,13.415271966527198,0.8803265690803528,0.1412481217546691,120931.6110182226,0.36363636363636365,0.04800782033375335,0.569423575051879,1.2224670547626486,0.5508837034461611
30,0.25,0.65,100,14,1026,13.415271966527198,0.8803265690803528,0.1412481217546691,120931.6110182226,0.36363636363636365,0.04800782033375335,0.569423575051879,1.2224670547626486,0.5508837034461611
30,0.25,0.7,10,37,2,0.02615062761506276,0.8321712017059326,0.18689094303607978,52512.179631096114,0.6818181818181818,0.0093199979691278,1.0765660337342198,0.034937282144505824,0.45066037391650876
30,0.25,0.7,20,35,46,0.6014644351464435,0.8506478667259216,0.16320570222957748,55724.78092818904,0.5909090909090909,0.012676031816573407,0.8133966914397498,0.024103530119219785,0.36027133607115847
30,0.25,0.7,30,32,121,1.5821129707112973,0.8540834188461304,0.16400400327972728,60343.64847661269,0.45454545454545453,0.016765974816821908,0.8222667031080809,0.10898853967339717,0.35064166803593866
30,0.25,0.7,40,25,356,4.654811715481171,0.8650468587875366,0.1338042622013593,74786.53387857252,0.13636363636363635,0.02981768903278173,0.4867140244595478,0.3744182045170359,0.2568283885932504
30,0.25,0.7,50,22,487,6.3676778242677825,0.8703527450561523,0.13230649596293848,83362.43169676494,0.0,0.0361342203049433,0.4700721773659831,0.5320250552441921,0.2595578632287796
30,0.25,0.7,60,19,660,8.629707112970712,0.8736789226531982,0.13441370142095987,94551.35297380906,0.13636363636363635,0.040093955539521754,0.4934855713439987,0.7376537465945149,0.3518992274604179
30,0.25,0.7,70,16,861,11.257845188284518,0.8731080889701843,0.13680127216531135,109870.54362166965,0.2727272727272727,0.03941439163117186,0.5200141351701262,1.0191880471287893,0.46283596166434005
30,0.25,0.7,80,15,936,12.238493723849372,0.8811755776405334,0.1375017384388566,116101.1261218185,0.3181818181818182,0.0490185448101589,0.5277970937650734,1.1336929662477029,0.5071726057511883
30,0.25,0.7,90,14,1024,13.389121338912133,0.8797138929367065,0.14164568392174037,120934.8072495254,0.36363636363636365,0.04727844397226973,0.573840932463782,1.222525794729065,0.5518203837003701
30,0.25,0.7,100,14,1024,13.389121338912133,0.8797138929367065,0.14164568392174037,120934.8072495254,0.36363636363636365,0.04727844397226973,0.573840932463782,1.222525794729065,0.5518203837003701
30,0.3,0.3,10,40,48,0.6276150627615062,0.8244754076004028,0.16622830965912958,42951.34033386961,0.8181818181818182,0.018481657618568022,0.8469812184347731,0.2106452725951096,0.4735724917075672
30,0.3,0.3,20,35,130,1.6997907949790794,0.8494042754173279,0.13929385880733755,48666.71422196461,0.5909090909090909,0.011195565973009419,0.5477095423037506,0.1056087973096872,0.3138557491238846
30,0.3,0.3,30,30,270,3.5303347280334725,0.8521734476089478,0.13862727497229332,55901.00469380907,0.36363636363636365,0.01449219953446165,0.5403030552477036,0.027342149947890686,0.23644344209160487
30,0.3,0.3,40,25,664,8.682008368200837,0.7046430706977844,0.17509252711193504,70550.11124613277,0.13636363636363635,0.1611392015502566,0.945472523465945,0.29656172306133577,0.38488427111029344
30,0.3,0.3,50,23,1200,15.690376569037657,0.7223686575889587,0.170508431525779,80334.27050948069,0.045454545454545456,0.1400373123940967,0.8945381280642111,0.4763738618251606,0.3891009619345035
30,0.3,0.3,60,22,2316,30.282426778242677,0.7170308828353882,0.23245056809593023,112165.7366802763,0.0,0.14639180614834738,1.5827840899547805,1.061368837694,0.6976361834492819
30,0.3,0.3,70,19,4331,56.629184100418406,0.7662625908851624,0.26589713570577955,236239.39441280274,0.13636363636363635,0.08778262989861621,1.9544126189531061,3.3415800608198176,1.3800347365087942
30,0.3,0.3,80,13,6017,78.67416317991632,0.9416300058364868,0.08494998746839486,186545.83331500963,0.4090909090909091,0.12098810218629387,0.05611125035116824,2.4283175859071333,0.7536269618838761
30,0.3,0.3,90,7,6832,89.3305439330544,0.955407977104187,0.06562067651307832,211859.0921225986,0.6818181818181818,0.137390448933556,0.27088137207690755,2.8935217064415877,0.9959029273175583
30,0.3,0.35,10,39,43,0.5622384937238494,0.8262071013450623,0.16430733616472287,44113.41425959597,0.7727272727272727,0.01642011744635442,0.8256370684969209,0.1892888134081368,0.4510183180196712
30,0.3,0.35,20,34,120,1.5690376569037656,0.8480093479156494,0.13599813173889644,50126.56480211255,0.5454545454545454,0.009534937994820768,0.511090352654405,0.07877983346857832,0.28621491739308735
30,0.3,0.35,30,30,242,3.1642259414225946,0.852973222732544,0.13882835330015098,55711.717637038746,0.36363636363636365,0.015444312776838068,0.5425372588905665,0.023863454476764984,0.23637034744513327
30,0.3,0.35,40,25,468,6.119246861924686,0.685185432434082,0.17859201447679682,67250.92801905861,0.13636363636363635,0.18430305662609278,0.9843557164088536,0.23592971817807196,0.38523803189416367
30,0.3,0.35,50,23,660,8.629707112970712,0.6945256590843201,0.18160961862066996,74256.25363228309,0.045454545454545456,0.17318373918533322,1.0178846513407773,0.3646727759459066,0.40029892798164063
30,0.3,0.35,60,20,975,12.748430962343097,0.7062968611717224,0.18307638096695864,85024.62362347831,0.09090909090909091,0.1591704033669971,1.034182010743985,0.562572624773025,0.4617085324482745
30,0.3,0.35,70,16,1656,21.652719665271967,0.8735631108283997,0.13566572373409982,109159.50190976645,0.2727272727272727,0.03995608431952344,0.507396930378887,1.006120605407296,0.4565502232082448
30,0.3,0.35,80,16,2556,33.42050209205021,0.7166654467582703,0.21113044673278555,127225.0689433863,0.2727272727272727,0.14682684909729726,1.3458938525865063,1.33812749111542,0.775893866381624
30,0.3,0.35,90,14,4098,53.58263598326359,0.9105789065361023,0.1217664352830158,166361.94776633382,0.36363636363636365,0.0840225077810742,0.35296039203350893,2.0573804893834424,0.7144999382085973
30,0.3,0.35,100,14,5531,72.31956066945607,0.8651942014694214,0.20165041159754002,230158.8106228098,0.36363636363636365,0.029993096987406452,1.2405601288615558,3.229831800516341,1.2160053475004167
30,0.3,0.4,10,39,38,0.49686192468619245,0.8281142711639404,0.16479260187010625,44155.56006256814,0.7727272727272727,0.014149677185785166,0.8310289096678473,0.1885142627524935,0.45160503058334966
30,0.3,0.4,20,34,117,1.5298117154811715,0.8520240187644958,0.13619479640437615,50155.462774318206,0.5454545454545454,0.014314308052971287,0.5132755156041795,0.07824874990295184,0.287823279753662
30,0.3,0.4,30,31,191,2.4973849372384938,0.8529850840568542,0.138727647358878,54302.95097821266,0.4090909090909091,0.015458433401017,0.5414183039875333,0.0020266950112562835,0.24199858537267893
30,0.3,0.4,40,25,402,5.256276150627615,0.8511871099472046,0.13712199604634207,64893.90111925074,0.13636363636363635,0.013317988032386454,0.5235777338482452,0.19261255248495146,0.21646797768230489
30,0.3,0.4,50,22,539,7.047594142259414,0.8509153127670288,0.13702086050254647,71997.37686058918,0.0,0.01299441996074862,0.5224540055838497,0.32315940186953024,0.2146519568535321
30,0.3,0.4,60,20,752,9.832635983263598,0.6847654581069946,0.19015659689560535,81425.93246423521,0.09090909090909091,0.1848030260631016,1.1128510766178372,0.49643629801493516,0.4712498729012412
30,0.3,0.4,70,16,1108,14.48744769874477,0.8673700094223022,0.138104301542981,99337.30474367295,0.2727272727272727,0.032583344550359855,0.5344922393664557,0.825609410499486,0.41635306678589357
30,0.3,0.4,80,15,1343,17.560146443514643,0.8788692355155945,0.13536631541211383,108040.48168533099,0.3181818181818182,0.0462728994233268,0.5040701712457093,0.9855553821254681,0.4635200677440806
30,0.3,0.4,90,14,1738,22.72489539748954,0.8800550699234009,0.13630573150232014,119581.70256497501,0.36363636363636365,0.04768460705166775,0.5145081278035573,1.1976585945178224,0.5308719232523528
30,0.3,0.4,100,14,2465,32.23064853556485,0.6938729286193848,0.22398650058152203,130119.58036049688,0.36363636363636365,0.17396079926263716,1.488738895350245,1.3913224846328158,0.8544146357205155
30,0.3,0.45,10,40,14,0.18305439330543932,0.81162029504776,0.1834134154069939,43122.231003650806,0.8181818181818182,0.03378536303838091,1.037926837855488,0.2075046637802828,0.5243496707139925
30,0.3,0.45,20,34,110,1.4382845188284519,0.8518331050872803,0.1377700638463711,50200.67824989853,0.5454545454545454,0.014087029865809887,0.5307784871819012,0.07741778516183428,0.2919344619160227
30,0.3,0.45,30,31,185,2.4189330543933054,0.8510181903839111,0.13914212384319208,54343.32754462529,0.4090909090909091,0.013116893314179957,0.5460235982576899,0.0012846591789297368,0.24237901496042719
30,0.3,0.45,40,25,391,5.11244769874477,0.8519715070724487,0.13785896210470502,65000.81063264237,0.13636363636363635,0.014251794133867573,0.5317662456078337,0.19457732306357056,0.21923974979222705
30,0.3,0.45,50,22,523,6.8383891213389125,0.8500762581825256,0.13764828943713672,71910.62114056603,0.0,0.011995545455387698,0.5294254381904081,0.32156501535685394,0.21574649975066246
30,0.3,0.45,60,19,693,9.061192468619247,0.8585416078567505,0.1383525069212125,81013.91495566962,0.13636363636363635,0.022073342686607763,0.5372500769023613,0.4888642882561762,0.2961378360521954
30,0.3,0.45,70,16,906,11.846234309623432,0.860431432723999,0.13935841181308992,94398.20312232448,0.2727272727272727,0.024323134195236972,0.5484267979232214,0.7348391764709516,0.3950790953291707
30,0.3,0.45,80,15,1081,14.134414225941422,0.8745771646499634,0.13700371686457785,102259.38246529427,0.3181818181818182,0.04116329124995644,0.5222635207175318,0.8793110143487947,0.44022991112452525
30,0.3,0.45,90,14,1264,16.527196652719663,0.874792754650116,0.1394465153122067,109630.98040035825,0.36363636363636365,0.04141994601204286,0.5494057256911856,1.0147853821645627,0.4923118543760387
30,0.3,0.45,100,14,1354,17.70397489539749,0.876175582408905,0.1386480359480746,111371.66054885052,0.36363636363636365,0.04306616953441079,0.5405337327563844,1.0467753990867756,0.49850291625348364
30,0.3,0.5,10,40,12,0.15690376569037656,0.8136720657348633,0.18516227306715607,43131.91241774809,0.8181818181818182,0.031342778887067484,1.0573585896350677,0.20732673988020764,0.5285524816460402
30,0.3,0.5,20,34,104,1.3598326359832638,0.8495387434959412,0.13943170979948172,50226.34762395373,0.5454545454545454,0.011355647018977611,0.5492412199942414,0.07694603639677844,0.2957493622161357
30,0.3,0.5,30,31,178,2.3274058577405854,0.848415732383728,0.14229620800274992,54381.62413714618,0.4090909090909091,0.01001872902824769,0.5810689778083324,0.0005808488643997619,0.25018986619797223
30,0.3,0.5,40,25,387,5.060146443514644,0.8519914746284485,0.1381494732000671,65024.158185546105,0.13636363636363635,0.014275565033867283,0.5349941466674123,0.19500640167007363,0.2201599374337474
30,0.3,0.5,50,22,518,6.773012552301255,0.8506183624267578,0.137983780944777,71922.75564888305,0.0,0.012640907650902195,0.5331531216086335,0.3217880219366327,0.2168955127990421
30,0.3,0.5,60,19,683,8.930439330543933,0.8569825887680054,0.13889595700307505,80989.67275858362,0.13636363636363635,0.020217367580958812,0.5432884111452785,0.48841876798314704,0.2970720457682552
30,0.3,0.5,70,16,882,11.532426778242678,0.8618668913841248,0.139999244147259,93993.28335409382,0.2727272727272727,0.026032013552529508,0.5555471571917668,0.7273976081569465,0.39542601290712887
30,0.3,0.5,80,15,966,12.630753138075315,0.8711786270141602,0.13804197020505388,99291.4714821008,0.3181818181818182,0.03711741311209546,0.5337996689450432,0.8247670921594029,0.4284664980995899
30,0.3,0.5,90,14,1064,13.912133891213388,0.8696723580360413,0.14084652736235942,104275.28408935378,0.36363636363636365,0.03532423575719201,0.5649614151373269,0.9163590194765827,0.47007025850186634
30,0.3,0.5,100,14,1171,15.311192468619247,0.8739757537841797,0.14001585985038076,107172.22787993857,0.36363636363636365,0.04044732593354729,0.5557317761153419,0.9695987148702359,0.4823535451388722
30,0.3,0.55,10,38,8,0.10460251046025104,0.8233275413513184,0.173334200839693,45328.01495903655,0.7272727272727273,0.0198481650579543,0.9259355648854779,0.1669670232949497,0.46000587012777727
30,0.3,0.55,20,34,95,1.242154811715481,0.8505891561508179,0.1437666126360829,50263.75735405974,0.5454545454545454,0.012606138274783218,0.5974068070675878,0.07625852473636037,0.30793150388331914
30,0.3,0.55,30,31,169,2.2097280334728033,0.849129319190979,0.14728399056787708,54423.310354385554,0.4090909090909091,0.0108682371321179,0.6364887840875232,0.0001852555782031482,0.26415829647218836
30,0.3,0.55,40,25,378,4.942468619246862,0.8505648374557495,0.14019375591319466,65068.91398335296,0.13636363636363635,0.012577187447320885,0.5577083990354963,0.19582891850663817,0.22561953533827295
30,0.3,0.55,50,22,509,6.6553347280334725,0.8478084802627563,0.14030682948242196,71975.74149352555,0.0,0.009295809836614736,0.5589647720269108,0.32276178961487023,0.22275559286959892
30,0.3,0.55,60,19,675,8.825836820083682,0.8576264381408691,0.14068797293852725,81055.25910717597,0.13636363636363635,0.02098385492960616,0.5631996993169696,0.4896241062545995,0.30254282421620293
30,0.3,0.55,70,16,874,11.427824267782427,0.8593777418136597,0.1408238658521987,94013.26834344715,0.2727272727272727,0.023068740254356786,0.5647096205799855,0.7277648899623703,0.39706763088099634
30,0.3,0.55,80,15,951,12.434623430962342,0.8695175647735596,0.13884604699297237,99211.8902765449,0.3181818181818182,0.03513995806376143,0.5427338554774709,0.8233045580375379,0.4298400474401471
30,0.3,0.55,90,14,1042,13.624476987447698,0.8697220683097839,0.14174410596680212,104007.02557586889,0.36363636363636365,0.03538341465450472,0.5749345107422459,0.9114289957767419,0.47134582120246404
30,0.3,0.55,100,14,1047,13.689853556485357,0.8690929412841797,0.14155913459665279,104092.41793853567,0.36363636363636365,0.03463445390973776,0.5728792732961421,0.9129983266667989,0.4710371043772606
30,0.3,0.6,10,37,2,0.02615062761506276,0.8173466920852661,0.2068783369224642,45875.36664538993,0.6818181818181818,0.026968223708016496,1.2986481880273801,0.15690785778771218,0.5410856128353227
30,0.3,0.6,20,34,91,1.1898535564853556,0.8506532907485962,0.14463587314347942,50283.613292258524,0.5454545454545454,0.012682488986424075,0.6070652571497714,0.07589361461801623,0.3102739765521893
30,0.3,0.6,30,31,166,2.170502092050209,0.8493542671203613,0.14816984101967728,54445.16300314827,0.4090909090909091,0.011136032286144475,0.6463315668853032,0.000586861010608408,0.2667863423182413
30,0.3,0.6,40,25,375,4.9032426778242675,0.8511031270027161,0.1412550554014271,65096.685833073956,0.13636363636363635,0.013218008336566781,0.5695006155714123,0.19633930632447205,0.22885539164902186
30,0.3,0.6,50,22,506,6.616108786610879,0.8514279127120972,0.1415797075861874,72007.6851015868,0.0,0.013604657990591905,0.573107862068749,0.32334884552133364,0.2275153413951686
